,word,len,freq,pron,phlen,orthsyl,ortho,phono
19120,furiously,9,156,ftSU@rI@slI,11,fu-ri-ous-ly,True,True
19121,furl,4,4,fOIl,4,furl,True,True
19122,furled,6,10,fOIld,5,furled,True,True
19123,furling,7,1,fOIlIN,6,furl-ing,True,True
19124,furlong,7,12,fOIlQN,6,fur-long,True,True
19125,furlongs,8,8,fOIlQNz,7,fur-longs,True,True
19126,furlough,8,1,fOIl@U,6,fur-lough,True,True
19127,furnace,7,109,fOInIs,6,fur-nace,True,True
19129,furnish,7,44,fOInIS,6,fur-nish,True,True
19130,furnished,9,240,fOInISt,7,fur-nished,True,True
19131,furnishes,9,5,fOInISIz,8,fur-nish-es,True,True
19132,furnishing,10,38,fOInISIN,8,fur-nish-ing,True,True
19133,furnishings,11,68,fOInISINz,9,fur-nish-ings,True,True
19135,furor,5,7,ftSU@r$r,8,fu-ror,True,True
19137,furred,6,15,fOId,4,furred,True,True
19138,furrier,7,2,fVrI@r,6,fur-ri-er,True,True
19139,furriers,8,3,fVrI@z,6,fur-ri-ers,True,True
19141,furrow,6,31,fVr@U,5,fur-row,True,True
19142,furrowed,8,20,fVr@Ud,6,fur-rowed,True,True
19143,furrowing,9,4,fVr@UIN,7,fur-row-ing,True,True
19144,furrows,7,28,fVr@Uz,6,fur-rows,True,True
19145,furry,5,60,fOIrI,5,fur-ry,True,True
19146,furs,4,48,fOIz,4,furs,True,True
19148,furtherance,11,24,fOID@r@ns,9,fur-ther-ance,True,True
19149,furthered,9,10,fOID@d,6,fur-thered,True,True
19150,furthering,10,12,fOID@rIN,8,fur-ther-ing,True,True
19151,furthermore,11,367,fOID@m$r,8,fur-ther-more,True,True
19152,furthermost,11,1,fOID@m@Ust,10,fur-ther-most,True,True
19153,furthers,8,2,fOID@z,6,fur-thers,True,True
19154,furthest,8,54,fOIDIst,7,fur-thest,True,True
19155,furtive,7,54,fOItIv,6,fur-tive,True,True
19156,furtively,9,51,fOItIvlI,8,fur-tive-ly,True,True
19158,fury,4,282,ftSU@rI,7,Fu-ry,True,True
19159,furze,5,4,fOIz,4,furze,True,True
19160,fuse,4,110,ftSuz,5,fuse,True,True
19161,fused,5,42,ftSuzd,6,fused,True,True
19162,fuselage,8,19,ftSuz@lAZ,9,fu-se-lage,True,True
19163,fuselages,9,1,ftSuz@lAZIz,11,fu-se-lag-es,True,True
19164,fuses,5,36,ftSuzIz,7,fus-es,True,True
19165,fusiliers,9,2,ftSuz@lI@z,10,fu-si-liers,True,True
19166,fusillade,9,4,ftSuz@leId,10,fu-sil-lade,True,True
19167,fusing,6,20,ftSuzIN,7,fus-ing,True,True
19168,fusion,6,103,ftSuZn,6,fu-sion,True,True
19169,fusions,7,3,ftSuZnz,7,fu-sions,True,True
19170,fuss,4,299,fVs,3,fuss,True,True
19171,fussed,6,30,fVst,4,fussed,True,True
19172,fusses,6,8,fVsIz,5,fuss-es,True,True
19173,fussier,7,3,fVsI@r,6,fuss-i-er,True,True
19174,fussiest,8,1,fVsIIst,7,fuss-i-est,True,True
19175,fussily,7,8,fVsIlI,6,fuss-i-ly,True,True
19176,fussiness,9,2,fVsInIs,7,fuss-i-ness,True,True
19177,fussing,7,55,fVsIN,5,fuss-ing,True,True
19178,fusspot,7,3,fVspQt,6,fuss-pot,True,True
19179,fussy,5,66,fVsI,4,fuss-y,True,True
19180,fustian,7,4,fVstI@n,7,fus-tian,True,True
19181,fusty,5,8,fVstI,5,fus-ty,True,True
19182,futile,6,99,ftSutaIl,8,fu-tile,True,True
19185,futureless,10,1,ftSutS@lIs,10,fu-ture-less,True,True
19186,futures,7,73,ftSutS@z,8,fu-tures,True,True
19187,futurism,8,15,ftSutS@rIz@m,12,fu-tur-ism,True,True
19189,futuristic,10,13,ftSutS@rIstIk,13,fu-tur-is-tic,True,True
19190,futurists,9,10,ftSutS@rIsts,12,fu-tur-ists,True,True
19191,futurity,8,9,ftSuttSU@r@tI,13,fu-tu-ri-ty,True,True
19192,fuzz,4,44,fVz,3,fuzz,True,True
19193,fuzzier,7,2,fVzI@r,6,fuzz-i-er,True,True
19194,fuzzily,7,1,fVzIlI,6,fuzz-i-ly,True,True
19195,fuzziness,9,7,fVzInIs,7,fuzz-i-ness,True,True
19196,fuzzy,5,36,fVzI,4,fuzz-y,True,True
19197,gab,3,2,g{b,3,gab,True,True
19198,gabardine,9,5,g{b@din,7,gab-ar-dine,True,True
19199,gabardines,10,1,g{b@dinz,8,gab-ar-dines,True,True
19200,gabble,6,13,g{bl,4,gab-ble,True,True
19201,gabbled,7,10,g{bld,5,gab-bled,True,True
19202,gabbles,7,1,g{blz,5,gab-bles,True,True
19203,gabbling,8,14,g{blIN,6,gab-bling,True,True
19204,gable,5,25,geIbl,5,ga-ble,True,True
19205,gabled,6,15,geIbld,6,ga-bled,True,True
19206,gables,6,15,geIblz,6,ga-bles,True,True
19207,gabon,5,18,g{bQn,5,Ga-bon,True,True
19208,gad,3,4,g{d,3,gad,True,True
19209,gadabout,8,1,g{d@baUt,8,gad-a-bout,True,True
19210,gadflies,8,1,g{dflaIz,8,gad-flies,True,True
19211,gadfly,6,4,g{dflaI,7,gad-fly,True,True
19212,gadget,6,27,g{dZIt,6,gadg-et,True,True
19213,gadgetry,8,10,g{dZItrI,8,gadg-et-ry,True,True
19214,gadgets,7,66,g{dZIts,7,gadg-ets,True,True
19215,gaelic,6,11,geIlIk,6,Gael-ic,True,True
19216,gaels,5,1,geIlz,5,Gaels,True,True
19217,gaff,4,27,g{f,3,gaff,True,True
19218,gaffe,5,16,g{f,3,gaffe,True,True
19220,gaffers,7,1,g{f@z,5,gaff-ers,True,True
19221,gaffes,6,4,g{fs,4,gaffes,True,True
19222,gaffing,7,1,g{fIN,5,gaff-ing,True,True
19223,gaffs,5,3,g{fs,4,gaffs,True,True
19224,gag,3,34,g{g,3,gag,True,True
19225,gaga,4,6,gAgA,4,ga-ga,True,True
19226,gage,4,4,geIdZ,5,Gage,True,True
19227,gagged,6,20,g{gd,4,gagged,True,True
19228,gagging,7,24,g{gIN,5,gag-ging,True,True
19229,gaggle,6,8,g{gl,4,gag-gle,True,True
19230,gaggles,7,3,g{glz,5,gag-gles,True,True
19231,gags,4,11,g{gz,4,gags,True,True
19232,gaiety,6,61,geI@tI,6,gai-e-ty,True,True
19233,gaily,5,70,geIlI,5,gai-ly,True,True
19234,gain,4,862,geIn,4,gain,True,True
19235,gained,6,575,geInd,5,gained,True,True
19236,gainful,7,8,geInfUl,7,gain-ful,True,True
19237,gainfully,9,11,geInfUlI,8,gain-ful-ly,True,True
19238,gaining,7,227,geInIN,6,gain-ing,True,True
19239,gains,5,390,geInz,5,gains,True,True
19240,gainsaid,8,5,geInseId,8,gain-said,True,True
19241,gainsaying,10,1,geInseIIN,9,gain-say-ing,True,True
19242,gainsborough,12,37,geInzb@r@,9,Gains-bor-ough,True,True
19243,gait,4,47,geIt,4,gait,True,True
19244,gaiters,7,8,geIt@z,6,gai-ters,True,True
19245,gaits,5,6,geIts,5,gaits,True,True
19246,gal,3,17,g{l,3,gal,True,True
19247,gala,4,15,gAl@,4,ga-la,True,True
19249,galantine,9,2,g{l@ntin,8,gal-an-tine,True,True
19250,galas,5,2,gAl@z,5,ga-las,True,True
19251,galaxies,8,69,g{l@ksIz,8,gal-ax-ies,True,True
19252,galaxy,6,133,g{l@ksI,7,Gal-ax-y,True,True
19253,gale,4,117,geIl,4,gale,True,True
19254,gales,5,40,geIlz,5,gales,True,True
19255,gall,4,26,g$l,3,gall,True,True
19256,gallant,7,71,g{l@nt,6,gal-lant,True,True
19257,gallantly,9,33,g{l@ntlI,8,gal-lant-ly,True,True
19258,gallantries,11,3,g{l@ntrIz,9,gal-lant-ries,True,True
19259,gallantry,9,26,g{l@ntrI,8,gal-lant-ry,True,True
19260,gallants,8,7,g{l@nts,7,gal-lants,True,True
19261,galled,6,5,g$ld,4,galled,True,True
19262,galleon,7,6,g{lI@n,6,gal-le-on,True,True
19263,galleons,8,6,g{lI@nz,7,gal-le-ons,True,True
19264,galleries,9,170,g{l@rIz,7,gal-ler-ies,True,True
19265,gallery,7,496,g{l@rI,6,gal-ler-y,True,True
19266,galley,6,63,g{lI,4,gal-ley,True,True
19267,galleys,7,9,g{lIz,5,gal-leys,True,True
19268,gallic,6,11,g{lIk,5,Gal-lic,True,True
19269,galling,7,9,g$lIN,5,gall-ing,True,True
19270,gallivanting,12,4,g{lIv{ntIN,10,gal-li-vant-ing,True,True
19271,gallon,6,81,g{l@n,5,gal-lon,True,True
19272,gallons,7,117,g{l@nz,6,gal-lons,True,True
19274,galloped,8,40,g{l@pt,6,gal-loped,True,True
19275,galloping,9,51,g{l@pIN,7,gal-lop-ing,True,True
19276,gallops,7,9,g{l@ps,6,gal-lops,True,True
19277,gallows,7,42,g{l@Uz,6,gal-lows,True,True
19278,galls,5,3,g$lz,4,galls,True,True
19279,gallstones,10,3,g$lst@Unz,9,gall-stones,True,True
19281,galore,6,9,g@l$r,5,ga-lore,True,True
19282,galoshes,8,20,g@lQSIz,7,ga-losh-es,True,True
19283,gals,4,10,g{lz,4,gals,True,True
19284,galumphing,10,3,g@lVmfIN,8,ga-lumph-ing,True,True
19286,galvanize,9,8,g{lv@naIz,9,gal-va-nize,True,True
19287,galvanized,10,30,g{lv@naIzd,10,gal-va-nized,True,True
19288,galvanizing,11,4,g{lv@naIzIN,11,gal-va-niz-ing,True,True
19289,gambia,6,18,g{mbI@,6,Gam-bi-a,True,True
19290,gambian,7,1,g{mbI@n,7,Gam-bi-an,True,True
19291,gambit,6,141,g{mbIt,6,gam-bit,True,True
19292,gambits,7,35,g{mbIts,7,gam-bits,True,True
19293,gamble,6,86,g{mbl,5,gam-ble,True,True
19294,gambled,7,15,g{mbld,6,gam-bled,True,True
19295,gambler,7,25,g{mbl@r,7,gam-bler,True,True
19296,gamblers,8,36,g{mbl@z,7,gam-blers,True,True
19297,gambles,7,4,g{mblz,6,gam-bles,True,True
19298,gambling,8,166,g{mblIN,7,gam-bling,True,True
19299,gamboge,7,1,g{mbuZ,6,gam-boge,True,True
19300,gambol,6,3,g{mbl,5,gam-bol,True,True
19301,gambolled,9,10,g{mbld,6,gam-bolled,True,True
19302,gambolling,10,1,g{mblIN,7,gam-bol-ling,True,True
19303,gambols,7,1,g{mblz,6,gam-bols,True,True
19305,gamebird,8,1,geImbOId,8,game--bird,True,True
19306,gamebirds,9,1,geImbOIdz,9,game--birds,True,True
19307,gamecock,8,1,geImkQk,7,game-cock,True,True
19308,gamecocks,9,2,geImkQks,8,game-cocks,True,True
19309,gamekeeper,10,23,geImkip@r,9,game-keep-er,True,True
19310,gamekeepers,11,9,geImkip@z,9,game-keep-ers,True,True
19311,gamely,6,8,geImlI,6,game-ly,True,True
19312,games,5,1114,geImz,5,games,True,True
19313,gamesman,8,137,geImzm@n,8,games-man,True,True
19314,gamesmanship,12,94,geImzm@nSIp,11,games-man-ship,True,True
19315,gamesmen,8,27,geImzm@n,8,games-men,True,True
19316,gaming,6,33,geImIN,6,gam-ing,True,True
19317,gamma,5,22,g{m@,4,gam-ma,True,True
19318,gammon,6,10,g{m@n,5,gam-mon,True,True
19319,gammy,5,2,g{mI,4,gam-my,True,True
19320,gamp,4,5,g{mp,4,gamp,True,True
19321,gamut,5,18,g{m@t,5,gam-ut,True,True
19322,gamy,4,6,geImI,5,gam-y,True,True
19324,gang,4,345,g{N,3,gang,True,True
19325,ganger,6,2,g{N@r,5,gang-er,True,True
19326,gangers,7,4,g{N@z,5,gang-ers,True,True
19327,ganglia,7,1,g{NglI@,7,gan-gli-a,True,True
19328,gangling,8,15,g{NglIN,7,gan-gling,True,True
19329,gangplank,9,3,g{Npl{Nk,8,gang-plank,True,True
19330,gangplanks,10,2,g{Npl{Nks,9,gang-planks,True,True
19331,gangrene,8,4,g{Ngrin,7,gan-grene,True,True
19332,gangrenous,10,5,g{NgrIn@s,9,gan-gre-nous,True,True
19334,gangster,8,50,g{Nst@r,7,gang-ster,True,True
19335,gangsters,9,36,g{Nst@z,7,gang-sters,True,True
19336,gangway,7,31,g{NweI,6,gang-way,True,True
19337,gangways,8,6,g{NweIz,7,gang-ways,True,True
19338,gannet,6,4,g{nIt,5,gan-net,True,True
19339,gannets,7,2,g{nIts,6,gan-nets,True,True
19340,gantries,8,2,g{ntrIz,7,gan-tries,True,True
19341,gantry,6,14,g{ntrI,6,gan-try,True,True
19342,gap,3,611,g{p,3,gap,True,True
19343,gape,4,21,geIp,4,gape,True,True
19344,gaped,5,30,geIpt,5,gaped,True,True
19345,gapes,5,5,geIps,5,gapes,True,True
19346,gaping,6,72,geIpIN,6,gap-ing,True,True
19347,gaps,4,142,g{ps,4,gaps,True,True
19348,gaptoothed,10,3,g{ptuTt,7,gap--toothed,True,True
19350,garages,7,42,g{rAdZIz,8,ga-rag-es,True,True
19351,garaging,8,2,g{rAdZIN,8,ga-rag-ing,True,True
19353,garbage,7,166,gAbIdZ,6,gar-bage,True,True
19354,garbled,7,20,gAbld,5,gar-bled,True,True
19355,garbling,8,2,gAblIN,6,gar-bling,True,True
19356,garden,6,1998,gAdn,4,gar-den,True,True
19357,gardener,8,119,gAdn@r,6,gar-den-er,True,True
19358,gardeners,9,64,gAdn@z,6,gar-den-ers,True,True
19359,gardenia,8,6,gAdintS@,8,gar-de-nia,True,True
19360,gardenias,9,2,gAdintS@z,9,gar-de-ni-as,True,True
19361,gardening,9,106,gAdnIN,6,gar-den-ing,True,True
19363,gargantuan,10,22,gAg{nttSU@n,11,gar-gan-tu-an,True,True
19364,gargled,7,5,gAgld,5,gar-gled,True,True
19365,gargling,8,4,gAglIN,6,gar-gling,True,True
19366,gargoyle,8,4,gAgOIl,6,gar-goyle,True,True
19367,gargoyles,9,4,gAgOIlz,7,gar-goyles,True,True
19368,garish,6,36,gE@rIS,6,gar-ish,True,True
19369,garishly,8,5,gE@rISlI,8,gar-ish-ly,True,True
19370,garishness,10,3,gE@rISnIs,9,gar-ish-ness,True,True
19371,garland,7,12,gAl@nd,6,gar-land,True,True
19372,garlanded,9,10,gAl@ndId,8,gar-land-ed,True,True
19373,garlands,8,20,gAl@ndz,7,gar-lands,True,True
19374,garlic,6,115,gAlIk,5,gar-lic,True,True
19376,garments,8,219,gAm@nts,7,gar-ments,True,True
19377,garner,6,4,gAn@r,5,gar-ner,True,True
19378,garnered,8,10,gAn@d,5,gar-nered,True,True
19379,garnering,9,3,gAn@rIN,7,gar-ner-ing,True,True
19380,garnet,6,9,gAnIt,5,gar-net,True,True
19381,garnets,7,2,gAnIts,6,gar-nets,True,True
19382,garnish,7,36,gAnIS,5,gar-nish,True,True
19383,garnished,9,15,gAnISt,6,gar-nished,True,True
19384,garnishing,10,1,gAnISIN,7,gar-nish-ing,True,True
19385,garret,6,19,g{r@t,5,gar-ret,True,True
19386,garrets,7,3,g{r@ts,6,gar-rets,True,True
19387,garrison,8,76,g{rIsn,6,gar-ri-son,True,True
19388,garrisons,9,15,g{rIsnz,7,gar-ri-sons,True,True
19389,garrotte,8,4,g@rQt,5,gar-rotte,True,True
19390,garrotting,10,2,g@rQtIN,7,gar-rot-ting,True,True
19391,garrulous,9,20,g{r@l@s,7,gar-ru-lous,True,True
19392,garrulously,11,1,g{r@l@slI,9,gar-ru-lous-ly,True,True
19393,garrulousness,13,1,g{r@l@snIs,10,gar-ru-lous-ness,True,True
19394,garter,6,20,gAt@r,5,gar-ter,True,True
19395,garters,7,9,gAt@z,5,gar-ters,True,True
19396,gas,3,1269,g{s,3,gas,True,True
19397,gasbag,6,1,g{sb{g,6,gas-bag,True,True
19398,gaseous,7,30,g{stS@s,7,gas-e-ous,True,True
19399,gases,5,114,g{sIz,5,gas-es,True,True
19400,gash,4,34,g{S,3,gash,True,True
19401,gashed,6,10,g{St,4,gashed,True,True
19402,gashes,6,11,g{SIz,5,gash-es,True,True
19403,gashing,7,4,g{SIN,5,gash-ing,True,True
19404,gasification,12,11,g{sIfIkeISn,11,gas-i-fi-ca-tion,True,True
19406,gaskets,7,1,g{skIts,7,gas-kets,True,True
19407,gaslight,8,5,g{slaIt,7,gas-light,True,True
19408,gaslights,9,1,g{slaIts,8,gas-lights,True,True
19409,gasman,6,1,g{sm{n,6,gas-man,True,True
19410,gasmask,7,5,g{smAsk,7,gas-mask,True,True
19411,gasmasks,8,2,g{smAsks,8,gas-masks,True,True
19412,gasmen,6,2,g{smEn,6,gas-men,True,True
19413,gasmeter,8,1,g{smit@r,8,gas--me-ter,True,True
19415,gasometer,9,6,g{sQmIt@r,9,gas-om-e-ter,True,True
19416,gasometers,10,5,g{sQmIt@z,9,gas-om-e-ters,True,True
19417,gasovens,8,1,g{sVvnz,7,gas--ov-ens,True,True
19418,gasp,4,90,gAsp,4,gasp,True,True
19419,gasped,6,135,gAspt,5,gasped,True,True
19420,gasping,7,112,gAspIN,6,gasp-ing,True,True
19421,gasps,5,35,gAsps,5,gasps,True,True
19422,gasring,7,3,g{srIN,6,gas--ring,True,True
19423,gasrings,8,2,g{srINz,7,gas--rings,True,True
19424,gassed,6,20,g{st,4,gassed,True,True
19425,gasses,6,1,g{sIz,5,gas-ses,True,True
19426,gassing,7,27,g{sIN,5,gas-sing,True,True
19427,gasstove,8,2,g{sst@Uv,8,gas--stove,True,True
19428,gasstoves,9,1,g{sst@Uvz,9,gas--stoves,True,True
19429,gassy,5,2,g{sI,4,gas-sy,True,True
19430,gastric,7,17,g{strIk,7,gas-tric,True,True
19431,gastritis,9,1,g{straItIs,10,gas-tri-tis,True,True
19432,gastronomic,11,9,g{str@nQmIk,11,gas-tro-nom-ic,True,True
19433,gastronomy,10,1,g{strQn@mI,10,gas-tron-o-my,True,True
19434,gasworks,8,6,g{swOIks,8,gas-works,True,True
19435,gat,3,7,g{t,3,gat,True,True
19436,gate,4,878,geIt,4,gate,True,True
19437,gateau,6,8,g{t@U,5,ga-teau,True,True
19438,gateaux,7,2,g{t@Uz,6,ga-teaux,True,True
19439,gated,5,5,geItId,6,gat-ed,True,True
19441,gatehouses,10,2,geIthaUzIz,10,gate-hous-es,True,True
19442,gatekeeper,10,4,geItkip@r,9,gate-keep-er,True,True
19443,gatekeepers,11,1,geItkip@z,9,gate-keep-ers,True,True
19444,gatepost,8,6,geItp@Ust,9,gate-post,True,True
19445,gateposts,9,5,geItp@Usts,10,gate-posts,True,True
19446,gates,5,353,geIts,5,gates,True,True
19447,gateway,7,82,geItweI,7,gate-way,True,True
19448,gateways,8,6,geItweIz,8,gate-ways,True,True
19449,gather,6,416,g{D@r,5,gath-er,True,True
19450,gathered,8,655,g{D@d,5,gath-ered,True,True
19451,gathering,9,415,g{D@rIN,7,gath-er-ing,True,True
19452,gatherings,10,71,g{D@rINz,8,gath-er-ings,True,True
19453,gathers,7,29,g{D@z,5,gath-ers,True,True
19454,gauche,6,18,g@US,4,gauche,True,True
19455,gaucherie,9,2,g@US@ri,7,gau-che-rie,True,True
19456,gaucho,6,2,gaUtS@U,7,gau-cho,True,True
19458,gaudier,7,2,g$dI@r,6,gaud-i-er,True,True
19459,gaudiest,8,1,g$dIIst,7,gaud-i-est,True,True
19461,gaudiness,9,1,g$dInIs,7,gaud-i-ness,True,True
19462,gaudy,5,56,g$dI,4,gaud-y,True,True
19463,gauge,5,61,geIdZ,5,gauge,True,True
19464,gauged,6,15,geIdZd,6,gauged,True,True
19465,gauges,6,8,geIdZIz,7,gaug-es,True,True
19466,gauging,7,11,geIdZIN,7,gaug-ing,True,True
19467,gaul,4,3,g$l,3,Gaul,True,True
19468,gauls,5,3,g$lz,4,Gauls,True,True
19469,gaunt,5,87,g$nt,4,gaunt,True,True
19470,gauntlet,8,13,g$ntlIt,7,gaunt-let,True,True
19471,gauntlets,9,7,g$ntlIts,8,gaunt-lets,True,True
19472,gauntness,9,1,g$ntnIs,7,gaunt-ness,True,True
19473,gauze,5,44,g$z,3,gauze,True,True
19474,gauzy,5,13,g$zI,4,gauz-y,True,True
19475,gave,4,5164,geIv,4,gave,True,True
19476,gavel,5,12,g{vl,4,gav-el,True,True
19477,gavotte,7,1,g@vQt,5,ga-votte,True,True
19478,gawk,4,1,g$k,3,gawk,True,True
19479,gawkiness,9,1,g$kInIs,7,gawk-i-ness,True,True
19480,gawking,7,2,g$kIN,5,gawk-ing,True,True
19481,gawky,5,15,g$kI,4,gawk-y,True,True
19482,gawped,6,5,g$pt,4,gawped,True,True
19483,gawping,7,8,g$pIN,5,gawp-ing,True,True
19484,gay,3,240,geI,3,gay,True,True
19485,gayer,5,4,geI@r,5,gay-er,True,True
19486,gayest,6,6,geIIst,6,gay-est,True,True
19487,gayness,7,2,geInIs,6,gay-ness,True,True
19488,gays,4,6,geIz,4,gays,True,True
19489,gaze,4,338,geIz,4,gaze,True,True
19490,gazebo,6,3,g@zib@U,7,ga-ze-bo,True,True
19491,gazed,5,270,geIzd,5,gazed,True,True
19492,gazelle,7,26,g@zEl,5,ga-zelle,True,True
19493,gazelles,8,8,g@zElz,6,ga-zelles,True,True
19494,gazer,5,1,geIz@r,6,gaz-er,True,True
19495,gazers,6,3,geIz@z,6,gaz-ers,True,True
19496,gazes,5,17,geIzIz,6,gaz-es,True,True
19497,gazette,7,52,g@zEt,5,ga-zette,True,True
19498,gazetted,8,5,g@zEtId,7,ga-zet-ted,True,True
19499,gazetteer,9,4,g{z@tI@r,8,gaz-et-teer,True,True
19500,gazettes,8,1,g@zEts,6,ga-zettes,True,True
19501,gazing,6,197,geIzIN,6,gaz-ing,True,True
19503,gear,4,405,gI@r,4,gear,True,True
19504,gearbox,7,11,gI@bQks,7,gear-box,True,True
19505,gearboxes,9,4,gI@bQksIz,9,gear-box-es,True,True
19506,geared,6,95,gI@d,4,geared,True,True
19507,gearing,7,27,gI@rIN,6,gear-ing,True,True
19508,gears,5,57,gI@z,4,gears,True,True
19509,gecko,5,1,gEk@U,5,geck-o,True,True
19510,geckos,6,2,gEk@Uz,6,geck-os,True,True
19511,gee,3,55,dZi,3,gee,True,True
19512,geegees,7,1,dZidZiz,7,gee--gees,True,True
19513,geese,5,85,gis,3,geese,True,True
19514,geeup,5,1,dZiVp,5,gee--up,True,True
19515,geezer,6,2,giz@r,5,gee-zer,True,True
19516,geezers,7,1,giz@z,5,gee-zers,True,True
19517,geiger,6,3,gaIg@r,6,Gei-ger,True,True
19518,geisha,6,8,geIS@,5,gei-sha,True,True
19519,geishas,7,2,geIS@z,6,gei-shas,True,True
19520,gel,3,6,dZEl,4,gel,True,True
19521,gelatin,7,3,dZEl@tIn,8,gel-a-tin,True,True
19522,gelatine,8,36,dZEl@tin,8,gel-a-tine,True,True
19524,gelding,7,8,gEldIN,6,geld-ing,True,True
19525,geldings,8,1,gEldINz,7,geld-ings,True,True
19526,gelignite,9,13,dZElIgnaIt,10,ge-lig-nite,True,True
19527,gelled,6,5,dZEld,5,gelled,True,True
19528,gelling,7,1,dZElIN,6,gel-ling,True,True
19529,gels,4,9,dZElz,5,gels,True,True
19530,gem,3,17,dZEm,4,gem,True,True
19531,gemini,6,13,dZEmInaI,8,Gem-i-ni,True,True
19532,gemmed,6,3,dZEmd,5,gem-med,True,True
19533,gems,4,31,dZEmz,5,gems,True,True
19534,gen,3,23,dZEn,4,gen,True,True
19535,gendarme,8,13,ZqndAm,6,gen-darme,True,True
19536,gendarmerie,11,26,ZqndAm@rI,9,gen-dar-me-rie,True,True
19537,gendarmes,9,10,ZqndAmz,7,gen-darmes,True,True
19538,gender,6,99,dZEnd@r,7,gen-der,True,True
19539,genders,7,1,dZEnd@z,7,gen-ders,True,True
19540,gene,4,113,dZin,4,gene,True,True
19541,genealogical,12,8,dZintS@lQdZIkl,14,ge-ne-a-log-i-cal,True,True
19542,genealogies,11,2,dZinI{l@dZIz,12,ge-ne-al-o-gies,True,True
19543,genealogist,11,2,dZinI{l@dZIst,13,ge-ne-al-o-gist,True,True
19544,genealogists,12,1,dZinI{l@dZIsts,14,ge-ne-al-o-gists,True,True
19545,genealogy,9,3,dZinI{l@dZI,11,ge-ne-al-o-gy,True,True
19546,genera,6,8,dZEn@r@,7,gen-e-ra,True,True
19547,general,7,5527,dZEn@r@l,8,gen-e-ral,True,True
19548,generalissimo,13,20,dZEn@r@lIsIm@U,14,gen-e-ral-is-si-mo,True,True
19550,generality,10,17,dZEn@r{l@tI,11,gen-e-ral-i-ty,True,True
19551,generalize,10,40,dZEn@r@laIz,11,gen-e-ral-ize,True,True
19552,generalized,11,70,dZEn@r@laIzd,12,gen-e-ral-ized,True,True
19554,generalizing,12,12,dZEn@r@laIzIN,13,gen-e-ral-iz-ing,True,True
19555,generally,9,1663,dZEn@r@lI,9,gen-e-ral-ly,True,True
19556,generals,8,190,dZEn@r@lz,9,gen-e-rals,True,True
19557,generate,8,228,dZEn@reIt,9,gen-er-ate,True,True
19558,generated,9,200,dZEn@reItId,11,gen-er-at-ed,True,True
19559,generates,9,53,dZEn@reIts,10,gen-er-ates,True,True
19560,generating,10,181,dZEn@reItIN,11,gen-er-at-ing,True,True
19561,generation,10,1032,dZEn@reISn,10,gen-er-a-tion,True,True
19562,generations,11,445,dZEn@reISnz,11,gen-er-a-tions,True,True
19563,generative,10,9,dZEn@r@tIv,10,gen-er-a-tive,True,True
19564,generator,9,68,dZEn@reIt@r,11,gen-er-a-tor,True,True
19565,generators,10,58,dZEn@reIt@z,11,gen-er-a-tors,True,True
19566,generic,7,17,dZInErIk,8,ge-ner-ic,True,True
19567,generically,11,1,dZInErIk@lI,11,ge-ner-i-cal-ly,True,True
19568,generosity,10,140,dZEn@rQs@tI,11,gen-er-os-i-ty,True,True
19569,generous,8,457,dZEn@r@s,8,gen-er-ous,True,True
19570,generously,10,80,dZEn@r@slI,10,gen-er-ous-ly,True,True
19571,genes,5,227,dZinz,5,genes,True,True
19572,genesis,7,68,dZEn@sIs,8,gen-e-sis,True,True
19573,genetic,7,253,dZInEtIk,8,ge-net-ic,True,True
19574,genetically,11,41,dZInEtIk@lI,11,ge-net-i-cal-ly,True,True
19575,geneticist,10,12,dZInEtIsIst,11,ge-net-i-cist,True,True
19577,genetics,8,54,dZInEtIks,9,ge-net-ics,True,True
19578,genial,6,44,dZintS@l,8,gen-ial,True,True
19579,geniality,9,14,dZinI{l@tI,10,ge-ni-al-i-ty,True,True
19580,genially,8,9,dZintS@lI,9,gen-ial-ly,True,True
19581,genie,5,11,dZinI,5,ge-nie,True,True
19582,genies,6,2,dZinIz,6,ge-nies,True,True
19584,genital,7,83,dZEnItl,7,gen-i-tal,True,True
19585,genitalia,9,7,dZEnIteIlI@,11,gen-i-ta-lia,True,True
19586,genitally,9,2,dZEnItlI,8,gen-i-tal-ly,True,True
19587,genitals,8,103,dZEnItlz,8,gen-i-tals,True,True
19588,genius,6,436,dZintS@s,8,gen-ius,True,True
19589,geniuses,8,36,dZintS@sIz,10,gen-ius-es,True,True
19590,genocide,8,29,dZEn@UsaId,10,gen-o-cide,True,True
19591,genre,5,27,ZqNr@,5,gen-re,True,True
19592,genres,6,8,ZqNr@z,6,gen-res,True,True
19593,gent,4,17,dZEnt,5,gent,True,True
19594,genteel,7,51,dZEntil,7,gen-teel,True,True
19595,genteelly,9,5,dZEntillI,9,gen-teel-ly,True,True
19596,gentian,7,12,dZEnSn,6,gen-tian,True,True
19597,gentians,8,2,dZEnSnz,7,gen-tians,True,True
19598,gentile,7,18,dZEntaIl,8,gen-tile,True,True
19599,gentiles,8,15,dZEntaIlz,9,gen-tiles,True,True
19601,gentle,6,608,dZEntl,6,gen-tle,True,True
19602,gentlefolk,10,5,dZEntlf@Uk,10,gen-tle-folk,True,True
19603,gentlefolks,11,1,dZEntlf@Uks,11,gen-tle-folks,True,True
19606,gentlemen,9,511,dZEntlm@n,9,gen-tle-men,True,True
