orig_idx,word,freq,pron,orthsyl,phonsyl,len,phlen
34300,gateway,82,geItweI,gate-way,geIt-weI,7,7
34301,gateways,6,geItweIz,gate-ways,geIt-weIz,8,8
34302,gather,416,g{D@r,gath-er,g{-D@r,6,5
34306,gathered,655,g{D@d,gath-ered,g{-D@d,8,5
34311,gathering,415,g{D@rIN,gath-er-ing,g{-D@-rIN,9,7
34313,gatherings,71,g{D@rINz,gath-er-ings,g{-D@-rINz,10,8
34314,gathers,29,g{D@z,gath-ers,g{-D@z,7,5
34316,gauche,18,g@US,gauche,g@US,6,4
34317,gaucherie,2,g@US@ri,gau-che-rie,g@U-S@-ri,9,7
34318,gaucho,2,gaUtS@U,gau-cho,gaU-tS@U,6,7
34319,gauchos,2,gaUtS@Uz,gau-chos,gaU-tS@Uz,7,8
34320,gaudier,2,g$dI@r,gaud-i-er,g$-dI@r,7,6
34321,gaudiest,1,g$dIIst,gaud-i-est,g$-dI-Ist,8,7
34322,gaudily,2,g$dIlI,gaud-i-ly,g$-dI-lI,7,6
34323,gaudiness,1,g$dInIs,gaud-i-ness,g$-dI-nIs,9,7
34324,gaudy,56,g$dI,gaud-y,g$-dI,5,4
34325,gauge,61,geIdZ,gauge,geIdZ,5,5
34330,gauged,15,geIdZd,gauged,geIdZd,6,6
34335,gauges,8,geIdZIz,gaug-es,geI-dZIz,6,7
34336,gauging,11,geIdZIN,gaug-ing,geI-dZIN,7,7
34337,gaul,3,g$l,Gaul,g$l,4,3
34338,gauls,3,g$lz,Gauls,g$lz,5,4
34339,gaunt,87,g$nt,gaunt,g$nt,5,4
34340,gauntlet,13,g$ntlIt,gaunt-let,g$nt-lIt,8,7
34341,gauntlets,7,g$ntlIts,gaunt-lets,g$nt-lIts,9,8
34342,gauntness,1,g$ntnIs,gaunt-ness,g$nt-nIs,9,7
34343,gauze,44,g$z,gauze,g$z,5,3
34344,gauzy,13,g$zI,gauz-y,g$-zI,5,4
34345,gave,5164,geIv,gave,geIv,4,4
34349,gavel,12,g{vl,gav-el,g{-vl,5,4
34350,gavotte,1,g@vQt,ga-votte,g@-vQt,7,5
34351,gawk,1,g$k,gawk,g$k,4,3
34352,gawkiness,1,g$kInIs,gawk-i-ness,g$-kI-nIs,9,7
34353,gawking,2,g$kIN,gawk-ing,g$-kIN,7,5
34354,gawky,15,g$kI,gawk-y,g$-kI,5,4
34355,gawped,5,g$pt,gawped,g$pt,6,4
34360,gawping,8,g$pIN,gawp-ing,g$-pIN,7,5
34361,gay,240,geI,gay,geI,3,3
34363,gayer,4,geI@r,gay-er,geI-@r,5,5
34364,gayest,6,geIIst,gay-est,geI-Ist,6,6
34365,gayness,2,geInIs,gay-ness,geI-nIs,7,6
34366,gays,6,geIz,gays,geIz,4,4
34367,gaze,338,geIz,gaze,geIz,4,4
34372,gazebo,3,g@zib@U,ga-ze-bo,g@-zi-b@U,6,7
34373,gazed,270,geIzd,gazed,geIzd,5,5
34378,gazelle,26,g@zEl,ga-zelle,g@-zEl,7,5
34380,gazelles,8,g@zElz,ga-zelles,g@-zElz,8,6
34381,gazer,1,geIz@r,gaz-er,geI-z@r,5,6
34382,gazers,3,geIz@z,gaz-ers,geI-z@z,6,6
34383,gazes,17,geIzIz,gaz-es,geI-zIz,5,6
34384,gazette,52,g@zEt,ga-zette,g@-zEt,7,5
34385,gazetted,5,g@zEtId,ga-zet-ted,g@-zE-tId,8,7
34390,gazetteer,4,g{z@tI@r,gaz-et-teer,g{-z@-tI@r,9,8
34391,gazettes,1,g@zEts,ga-zettes,g@-zEts,8,6
34392,gazing,197,geIzIN,gaz-ing,geI-zIN,6,6
34393,gazumping,1,g@zVmpIN,ga-zump-ing,g@-zVm-pIN,9,8
34394,gear,405,gI@r,gear,gI@r,4,4
34395,gearbox,11,gI@bQks,gear-box,gI@-bQks,7,7
34396,gearboxes,4,gI@bQksIz,gear-box-es,gI@-bQk-sIz,9,9
34397,geared,95,gI@d,geared,gI@d,6,4
34402,gearing,27,gI@rIN,gear-ing,gI@-rIN,7,6
34403,gears,57,gI@z,gears,gI@z,5,4
34404,gecko,1,gEk@U,geck-o,gE-k@U,5,5
34405,geckos,2,gEk@Uz,geck-os,gE-k@Uz,6,6
34406,gee,55,dZi,gee,dZi,3,3
34407,geegees,1,dZidZiz,gee--gees,dZi-dZiz,7,7
34408,geese,85,gis,geese,gis,5,3
34409,geeup,1,dZiVp,gee--up,dZi-Vp,5,5
34410,geezer,2,giz@r,gee-zer,gi-z@r,6,5
34411,geezers,1,giz@z,gee-zers,gi-z@z,7,5
34412,geiger,3,gaIg@r,Gei-ger,gaI-g@r,6,6
34413,geisha,8,geIS@,gei-sha,geI-S@,6,5
34414,geishas,2,geIS@z,gei-shas,geI-S@z,7,6
34415,gel,6,dZEl,gel,dZEl,3,4
34416,gelatin,3,dZEl@tIn,gel-a-tin,dZE-l@-tIn,7,8
34417,gelatine,36,dZEl@tin,gel-a-tine,dZE-l@-tin,8,8
34418,gelatinous,15,dZ@l{tIn@s,ge-lat-i-nous,dZ@-l{-tI-n@s,10,10
34419,gelding,8,gEldIN,geld-ing,gEl-dIN,7,6
34420,geldings,1,gEldINz,geld-ings,gEl-dINz,8,7
34421,gelignite,13,dZElIgnaIt,ge-lig-nite,dZE-lIg-naIt,9,10
34422,gelled,5,dZEld,gelled,dZEld,6,5
34427,gelling,1,dZElIN,gel-ling,dZE-lIN,7,6
34428,gels,9,dZElz,gels,dZElz,4,5
34430,gem,17,dZEm,gem,dZEm,3,4
34431,gemini,13,dZEmInaI,Gem-i-ni,dZE-mI-naI,6,8
34433,gemmed,3,dZEmd,gem-med,dZEmd,6,5
34434,gems,31,dZEmz,gems,dZEmz,4,5
34435,gen,23,dZEn,gen,dZEn,3,4
34436,gendarme,13,ZqndAm,gen-darme,Zqn-dAm,8,6
34437,gendarmerie,26,ZqndAm@rI,gen-dar-me-rie,Zqn-dA-m@-rI,11,9
34438,gendarmes,10,ZqndAmz,gen-darmes,Zqn-dAmz,9,7
34439,gender,99,dZEnd@r,gen-der,dZEn-d@r,6,7
34440,genders,1,dZEnd@z,gen-ders,dZEn-d@z,7,7
34441,gene,113,dZin,gene,dZin,4,4
34442,genealogical,8,dZintS@lQdZIkl,ge-ne-a-log-i-cal,dZi-ntS@-lQ-dZI-kl,12,14
34443,genealogies,2,dZinI{l@dZIz,ge-ne-al-o-gies,dZi-nI-{-l@-dZIz,11,12
34444,genealogist,2,dZinI{l@dZIst,ge-ne-al-o-gist,dZi-nI-{-l@-dZIst,11,13
34445,genealogists,1,dZinI{l@dZIsts,ge-ne-al-o-gists,dZi-nI-{-l@-dZIsts,12,14
34446,genealogy,3,dZinI{l@dZI,ge-ne-al-o-gy,dZi-nI-{-l@-dZI,9,11
34447,genera,8,dZEn@r@,gen-e-ra,dZE-n@-r@,6,7
34448,general,5527,dZEn@r@l,gen-e-ral,dZE-n@-r@l,7,8
34450,generalissimo,20,dZEn@r@lIsIm@U,gen-e-ral-is-si-mo,dZE-n@-r@-lI-sI-m@U,13,14
34451,generalities,14,dZEn@r{l@tIz,gen-e-ral-i-ties,dZE-n@-r{-l@-tIz,12,12
34452,generality,17,dZEn@r{l@tI,gen-e-ral-i-ty,dZE-n@-r{-l@-tI,10,11
34453,generalization,36,dZEn@r@laIzeISn,gen-e-ral-i-za-tion,dZE-n@-r@-laI-zeI-Sn,14,15
34454,generalizations,21,dZEn@r@laIzeISnz,gen-e-ral-i-za-tions,dZE-n@-r@-laI-zeI-Snz,15,16
34455,generalize,40,dZEn@r@laIz,gen-e-ral-ize,dZE-n@-r@-laIz,10,11
34459,generalized,70,dZEn@r@laIzd,gen-e-ral-ized,dZE-n@-r@-laIzd,11,12
34464,generalizes,2,dZEn@r@laIzIz,gen-e-ral-iz-es,dZE-n@-r@-laI-zIz,11,13
34465,generalizing,12,dZEn@r@laIzIN,gen-e-ral-iz-ing,dZE-n@-r@-laI-zIN,12,13
34466,generally,1663,dZEn@r@lI,gen-e-ral-ly,dZE-n@-r@-lI,9,9
34467,generals,190,dZEn@r@lz,gen-e-rals,dZE-n@-r@lz,8,9
34468,generate,228,dZEn@reIt,gen-er-ate,dZE-n@-reIt,8,9
34472,generated,200,dZEn@reItId,gen-er-at-ed,dZE-n@-reI-tId,9,11
34477,generates,53,dZEn@reIts,gen-er-ates,dZE-n@-reIts,9,10
34478,generating,181,dZEn@reItIN,gen-er-at-ing,dZE-n@-reI-tIN,10,11
34479,generation,1032,dZEn@reISn,gen-er-a-tion,dZE-n@-reI-Sn,10,10
34480,generations,445,dZEn@reISnz,gen-er-a-tions,dZE-n@-reI-Snz,11,11
34481,generative,9,dZEn@r@tIv,gen-er-a-tive,dZE-n@-r@-tIv,10,10
34482,generator,68,dZEn@reIt@r,gen-er-a-tor,dZE-n@-reI-t@r,9,11
34483,generators,58,dZEn@reIt@z,gen-er-a-tors,dZE-n@-reI-t@z,10,11
34484,generic,17,dZInErIk,ge-ner-ic,dZI-nE-rIk,7,8
34485,generically,1,dZInErIk@lI,ge-ner-i-cal-ly,dZI-nE-rI-k@-lI,11,11
34486,generosity,140,dZEn@rQs@tI,gen-er-os-i-ty,dZE-n@-rQ-s@-tI,10,11
34487,generous,457,dZEn@r@s,gen-er-ous,dZE-n@-r@s,8,8
34488,generously,80,dZEn@r@slI,gen-er-ous-ly,dZE-n@-r@s-lI,10,10
34489,genes,227,dZinz,genes,dZinz,5,5
34490,genesis,68,dZEn@sIs,gen-e-sis,dZE-n@-sIs,7,8
34492,genetic,253,dZInEtIk,ge-net-ic,dZI-nE-tIk,7,8
34493,genetically,41,dZInEtIk@lI,ge-net-i-cal-ly,dZI-nE-tI-k@-lI,11,11
34494,geneticist,12,dZInEtIsIst,ge-net-i-cist,dZI-nE-tI-sIst,10,11
34495,geneticists,13,dZInEtIsIsts,ge-net-i-cists,dZI-nE-tI-sIsts,11,12
34496,genetics,54,dZInEtIks,ge-net-ics,dZI-nE-tIks,8,9
34497,genial,44,dZintS@l,gen-ial,dZi-ntS@l,6,8
34498,geniality,14,dZinI{l@tI,ge-ni-al-i-ty,dZi-nI-{-l@-tI,9,10
34499,genially,9,dZintS@lI,gen-ial-ly,dZi-ntS@-lI,8,9
34500,genie,11,dZinI,ge-nie,dZi-nI,5,5
34501,genies,2,dZinIz,ge-nies,dZi-nIz,6,6
34502,genii,5,dZinIaI,ge-ni-i,dZi-nI-aI,5,7
34504,genital,83,dZEnItl,gen-i-tal,dZE-nI-tl,7,7
34505,genitalia,7,dZEnIteIlI@,gen-i-ta-lia,dZE-nI-teI-lI@,9,11
34506,genitally,2,dZEnItlI,gen-i-tal-ly,dZE-nI-tl-I,9,8
34507,genitals,103,dZEnItlz,gen-i-tals,dZE-nI-tlz,8,8
34508,genius,436,dZintS@s,gen-ius,dZi-ntS@s,6,8
34510,geniuses,36,dZintS@sIz,gen-ius-es,dZi-ntS@-sIz,8,10
34511,genocide,29,dZEn@UsaId,gen-o-cide,dZE-n@U-saId,8,10
34512,genre,27,ZqNr@,gen-re,ZqN-r@,5,5
34513,genres,8,ZqNr@z,gen-res,ZqN-r@z,6,6
34514,gent,17,dZEnt,gent,dZEnt,4,5
34515,genteel,51,dZEntil,gen-teel,dZEn-til,7,7
34516,genteelly,5,dZEntillI,gen-teel-ly,dZEn-til-lI,9,9
34517,gentian,12,dZEnSn,gen-tian,dZEn-Sn,7,6
34518,gentians,2,dZEnSnz,gen-tians,dZEn-Snz,8,7
34519,gentile,18,dZEntaIl,gen-tile,dZEn-taIl,7,8
34521,gentiles,15,dZEntaIlz,gen-tiles,dZEn-taIlz,8,9
34522,gentility,24,dZEntIl@tI,gen-til-i-ty,dZEn-tI-l@-tI,9,10
34523,gentle,608,dZEntl,gen-tle,dZEn-tl,6,6
34524,gentlefolk,5,dZEntlf@Uk,gen-tle-folk,dZEn-tl-f@Uk,10,10
34525,gentlefolks,1,dZEntlf@Uks,gen-tle-folks,dZEn-tl-f@Uks,11,11
34526,gentleman,441,dZEntlm@n,gen-tle-man,dZEn-tl-m@n,9,9
34527,gentlemanly,38,dZEntlm@nlI,gen-tle-man-ly,dZEn-tl-m@n-lI,11,11
34528,gentlemen,511,dZEntlm@n,gen-tle-men,dZEn-tl-m@n,9,9
34529,gentleness,48,dZEntlnIs,gen-tle-ness,dZEn-tl-nIs,10,9
34530,gentler,34,dZEntl@r,gen-tler,dZEn-tl-@r,7,8
34531,gentlest,10,dZEntlIst,gen-tlest,dZEn-tl-Ist,8,9
34532,gentlewoman,10,dZEntlwUm@n,gen-tle-wom-an,dZEn-tl-wU-m@n,11,11
34533,gentlewomen,29,dZEntlwImIn,gen-tle-wom-en,dZEn-tl-wI-mIn,11,11
34534,gently,881,dZEntlI,gen-tly,dZEnt-lI,6,7
34535,gentry,131,dZEntrI,gen-try,dZEn-trI,6,7
34536,gents,30,dZEnts,Gents,dZEnts,5,6
34539,genuflect,4,dZEntSuflEkt,gen-u-flect,dZE-ntSu-flEkt,9,12
34543,genuflected,5,dZEntSuflEktId,gen-u-flect-ed,dZE-ntSu-flEk-tId,11,14
34548,genuflecting,1,dZEntSuflEktIN,gen-u-flect-ing,dZE-ntSu-flEk-tIN,12,14
34549,genuflection,8,dZEntSuflEkSn,gen-u-flec-tion,dZE-ntSu-flEk-Sn,12,13
34550,genuflections,1,dZEntSuflEkSnz,gen-u-flec-tions,dZE-ntSu-flEk-Snz,13,14
34551,genuflects,2,dZEntSuflEkts,gen-u-flects,dZE-ntSu-flEkts,10,13
34552,genuine,698,dZEntSUIn,gen-u-ine,dZE-ntSU-In,7,9
34553,genuinely,320,dZEntSUInlI,gen-u-ine-ly,dZE-ntSU-In-lI,9,11
34554,genuineness,7,dZEntSUInnIs,gen-u-ine-ness,dZE-ntSU-In-nIs,11,12
34555,genus,16,dZin@s,ge-nus,dZi-n@s,5,6
34556,geocentric,2,dZi@UsEntrIk,ge-o-cen-tric,dZi-@U-sEn-trIk,10,12
34557,geographer,4,dZIQgr@f@r,ge-og-ra-pher,dZI-Q-gr@-f@r,10,10
34558,geographers,11,dZIQgr@f@z,ge-og-ra-phers,dZI-Q-gr@-f@z,11,10
34559,geographical,157,dZI@gr{fIkl,ge-o-graph-i-cal,dZI@-gr{-fI-kl,12,11
34560,geographically,48,dZI@gr{fIk@lI,ge-o-graph-i-cal-ly,dZI@-gr{-fI-k@-lI,14,13
34561,geography,218,dZIQgr@fI,ge-og-ra-phy,dZI-Q-gr@-fI,9,9
34562,geological,67,dZI@UlQdZIkl,ge-o-log-i-cal,dZI-@U-lQ-dZI-kl,10,12
34563,geologically,9,dZI@UlQdZIk@lI,ge-o-log-i-cal-ly,dZI-@U-lQ-dZI-k@-lI,12,14
34564,geologist,23,dZIQl@dZIst,ge-ol-o-gist,dZI-Q-l@-dZIst,9,11
34565,geologists,23,dZIQl@dZIsts,ge-ol-o-gists,dZI-Q-l@-dZIsts,10,12
34566,geology,39,dZIQl@dZI,ge-ol-o-gy,dZI-Q-l@-dZI,7,9
34567,geometric,48,dZI@UmEtrIk,ge-o-met-ric,dZI-@U-mE-trIk,9,11
34568,geometrical,62,dZI@UmEtrIkl,ge-o-met-ri-cal,dZI-@U-mE-trI-kl,11,12
34569,geometrically,18,dZI@UmEtrIk@lI,ge-o-met-ri-cal-ly,dZI-@U-mE-trI-k@-lI,13,14
34570,geometry,94,dZIQm@trI,ge-om-e-try,dZI-Q-m@-trI,8,9
34571,geophysical,9,dZi@UfIzIkl,ge-o-phys-i-cal,dZi-@U-fI-zI-kl,11,11
34572,geophysics,5,dZi@UfIzIks,ge-o-phys-ics,dZi-@U-fI-zIks,10,11
34573,geopolitical,5,dZi@Up@lItIkl,ge-o-po-lit-i-cal,dZi-@U-p@-lI-tI-kl,12,13
34574,geopolitics,4,dZi@UpQl@tIks,ge-o-pol-i-tics,dZi-@U-pQ-l@-tIks,11,13
34575,george,1509,dZ$dZ,George,dZ$dZ,6,5
34576,georges,38,dZ$dZIz,Georg-es,dZ$-dZIz,7,7
34577,georgette,4,dZ$dZEt,geor-gette,dZ$-dZEt,9,7
34578,georgian,65,dZ$dZtS@n,Geor-gian,dZ$-dZtS@n,8,9
34579,geranium,15,dZIreIntS@m,ge-ra-ni-um,dZI-reI-ntS@m,8,11
34580,geraniums,18,dZIreIntS@mz,ge-ra-ni-ums,dZI-reI-ntS@mz,9,12
34581,geriatric,27,dZErI{trIk,ger-i-at-ric,dZE-rI-{-trIk,9,10
34582,geriatrician,3,dZErI@trISn,ger-i-a-tri-cian,dZE-rI@-trI-Sn,12,11
34583,geriatricians,3,dZErI@trISnz,ge-ri-a-tri-cians,dZE-rI@-trI-Snz,13,12
34584,geriatrics,11,dZErI{trIks,ger-i-at-rics,dZE-rI-{-trIks,10,11
34585,germ,49,dZOIm,germ,dZOIm,4,5
34586,german,2045,dZOIm@n,Ger-man,dZOI-m@n,6,7
34588,germane,6,dZOImeIn,ger-mane,dZOI-meIn,7,8
34589,germanic,23,dZOIm{nIk,Ger-man-ic,dZOI-m{-nIk,8,9
34590,germans,684,dZOIm@nz,Ger-mans,dZOI-m@nz,7,8
34591,germany,1463,dZOIm@nI,Ger-ma-ny,dZOI-m@-nI,7,8
34592,germinal,3,dZOImInl,ger-mi-nal,dZOI-mI-nl,8,8
34593,germinate,16,dZOImIneIt,ger-mi-nate,dZOI-mI-neIt,9,10
34597,germinated,5,dZOImIneItId,ger-mi-nat-ed,dZOI-mI-neI-tId,10,12
34602,germinates,3,dZOImIneIts,ger-mi-nates,dZOI-mI-neIts,10,11
34603,germination,9,dZOImIneISn,ger-mi-na-tion,dZOI-mI-neI-Sn,11,11
34604,germs,109,dZOImz,germs,dZOImz,5,6
34605,gerontology,6,dZErQntQl@dZI,ger-on-tol-o-gy,dZE-rQn-tQ-l@-dZI,11,13
34606,gerrymandering,2,dZErIm{nd@rIN,ger-ry-man-der-ing,dZE-rI-m{n-d@-rIN,14,13
34607,gestalt,15,g@St{lt,ge-stalt,g@-St{lt,7,7
34608,gestapo,43,g@stAp@U,Ge-sta-po,g@-stA-p@U,7,8
34609,gestation,14,dZEsteISn,ges-ta-tion,dZE-steI-Sn,9,9
34610,gesticulate,16,dZEstIktSUleIt,ges-tic-u-late,dZE-stI-ktSU-leIt,11,14
34614,gesticulated,10,dZEstIktSUleItId,ges-tic-u-lat-ed,dZE-stI-ktSU-leI-tId,12,16
34619,gesticulates,2,dZEstIktSUleIts,ges-tic-u-lates,dZE-stI-ktSU-leIts,12,15
34620,gesticulating,18,dZEstIktSUleItIN,ges-tic-u-lat-ing,dZE-stI-ktSU-leI-tIN,13,16
34621,gesticulation,6,dZEstIktSUleISn,ges-tic-u-la-tion,dZE-stI-ktSU-leI-Sn,13,15
34622,gesticulations,14,dZEstIktSUleISnz,ges-tic-u-la-tions,dZE-stI-ktSU-leI-Snz,14,16
34623,gesture,740,dZEstS@r,ges-ture,dZEs-tS@r,7,8
34628,gestured,110,dZEstS@d,ges-tured,dZEs-tS@d,8,8
34633,gestures,327,dZEstS@z,ges-tures,dZEs-tS@z,8,8
34634,gesturing,35,dZEstS@rIN,ges-tur-ing,dZEs-tS@-rIN,9,10
34635,get,20944,gEt,get,gEt,3,3
34639,getaway,23,gEt@weI,get-a-way,gEt-@-weI,7,7
34640,gets,1760,gEts,gets,gEts,4,4
34641,getting,4395,gEtIN,get-ting,gE-tIN,7,5
34642,gettogether,7,gEtt@gED@r,get--to-geth-er,gEt-t@-gE-D@r,11,10
34643,gettogethers,5,gEtt@gED@z,get--to-geth-ers,gEt-t@-gE-D@z,12,10
34644,getup,18,gEtVp,get-up,gEt-Vp,5,5
34645,getups,4,gEtVps,get-ups,gEt-Vps,6,6
34646,gewgaw,1,gtSug$,gew-gaw,gtSu-g$,6,6
34647,gewgaws,4,gtSug$z,gew-gaws,gtSu-g$z,7,7
34648,geyser,20,gaIz@r,gey-ser,gaI-z@r,6,6
34649,geysers,21,gaIz@z,gey-sers,gaI-z@z,7,6
34650,ghana,91,gAn@,Gha-na,gA-n@,5,4
34651,ghanaian,9,gAneI@n,Gha-na-ian,gA-neI-@n,8,7
34653,ghastliest,1,gAstlIIst,ghast-li-est,gAst-lI-Ist,10,9
34654,ghastly,160,gAstlI,ghast-ly,gAst-lI,7,6
34655,ghat,2,gAt,ghat,gAt,4,3
34656,ghee,4,gi,ghee,gi,4,2
34657,gherkin,4,gOIkIn,gher-kin,gOI-kIn,7,6
34658,gherkins,3,gOIkInz,gher-kins,gOI-kInz,8,7
34659,ghetto,205,gEt@U,ghet-to,gE-t@U,6,5
34660,ghettos,44,gEt@Uz,ghet-tos,gE-t@Uz,7,6
34661,ghost,351,g@Ust,ghost,g@Ust,5,5
34662,ghosted,5,g@UstId,ghost-ed,g@U-stId,7,7
34667,ghosting,5,g@UstIN,ghost-ing,g@U-stIN,8,7
34668,ghostliness,1,g@UstlInIs,ghost-li-ness,g@Ust-lI-nIs,11,10
34669,ghostly,85,g@UstlI,ghost-ly,g@Ust-lI,7,7
34670,ghosts,207,g@Usts,ghosts,g@Usts,6,6
34672,ghostwriter,3,g@UstraIt@r,ghost--writ-er,g@Ust-raI-t@r,11,11
34673,ghoul,12,gul,ghoul,gul,5,3
34674,ghoulish,10,gulIS,ghoul-ish,gu-lIS,8,5
34675,ghouls,4,gulz,ghouls,gulz,6,4
34676,giant,631,dZaI@nt,gi-ant,dZaI-@nt,5,7
34677,giantess,3,dZaI@ntEs,gi-ant-ess,dZaI-@n-tEs,8,9
34678,giantesses,1,dZaI@ntEsIz,gi-ant-ess-es,dZaI-@n-tE-sIz,10,11
34679,giants,166,dZaI@nts,gi-ants,dZaI-@nts,6,8
34680,gibber,4,dZIb@r,gib-ber,dZI-b@r,6,6
34684,gibbered,5,dZIb@d,gib-bered,dZI-b@d,8,6
34689,gibbering,17,dZIb@rIN,gib-ber-ing,dZI-b@-rIN,9,8
34690,gibberish,21,dZIb@rIS,gib-ber-ish,dZI-b@-rIS,9,8
34691,gibbers,4,dZIb@z,gib-bers,dZI-b@z,7,6
34692,gibbet,11,dZIbIt,gib-bet,dZI-bIt,6,6
34693,gibbon,27,gIb@n,gib-bon,gI-b@n,6,5
34694,gibbons,61,gIb@nz,gib-bons,gI-b@nz,7,6
34695,gibbous,3,gIb@s,gib-bous,gI-b@s,7,5
34696,gibe,11,dZaIb,gibe,dZaIb,4,5
34697,gibes,10,dZaIbz,gibes,dZaIbz,5,6
34698,gibing,1,dZaIbIN,gib-ing,dZaI-bIN,6,7
34699,giblets,5,dZIblIts,gib-lets,dZI-blIts,7,8
34700,gibraltar,40,dZIbr$lt@r,Gi-bral-tar,dZI-br$l-t@r,9,10
34701,gibraltarians,3,dZIbr$ltE@rI@nz,Gi-bral-tar-i-ans,dZI-br$l-tE@-rI@nz,13,15
34702,gibson,56,gIbsn,Gib-son,gIb-sn,6,5
34703,giddiness,4,gIdInIs,gid-di-ness,gI-dI-nIs,9,7
34704,giddy,37,gIdI,gid-dy,gI-dI,5,4
34705,gift,560,gIft,gift,gIft,4,4
34706,gifted,146,gIftId,gift-ed,gIf-tId,6,6
34707,gifts,321,gIfts,gifts,gIfts,5,5
34708,gig,10,gIg,gig,gIg,3,3
34709,gigantic,234,dZaIg{ntIk,gi-gan-tic,dZaI-g{n-tIk,8,10
34710,gigantically,4,dZaIg{ntIk@lI,gi-gan-ti-cal-ly,dZaI-g{n-tI-k@-lI,12,13
34711,giggle,88,gIgl,gig-gle,gI-gl,6,4
34716,giggled,125,gIgld,gig-gled,gI-gld,7,5
34721,giggles,61,gIglz,gig-gles,gI-glz,7,5
34723,giggling,104,gIglIN,gig-gling,gI-glIN,8,6
34724,gigolo,5,ZIg@l@U,gig-o-lo,ZI-g@-l@U,6,7
34725,gigolos,4,ZIg@l@Uz,gig-o-los,ZI-g@-l@Uz,7,8
34726,gigs,4,gIgz,gigs,gIgz,4,4
34727,gilbert,95,gIlb@t,Gil-bert,gIl-b@t,7,6
34728,gilbertian,1,gIlbOIttS@n,Gil-ber-ti-an,gIl-bOI-ttS@n,10,11
34729,gilded,80,gIldId,gild-ed,gIl-dId,6,6
34735,gilder,1,gIld@r,gild-er,gIl-d@r,6,6
34736,gilding,9,gIldIN,gild-ing,gIl-dIN,7,6
34738,gill,2,dZIl,gill,dZIl,4,4
34739,gill,11,gIl,gill,gIl,4,3
34740,gillie,8,gIlI,gil-lie,gI-lI,6,4
34741,gillies,4,gIlIz,gil-lies,gI-lIz,7,5
34742,gills,63,gIlz,gills,gIlz,5,4
34743,gilt,120,gIlt,gilt,gIlt,4,4
34744,giltedged,22,gIltEdZd,gilt--edged,gIlt-EdZd,9,8
34745,gimcrack,7,dZImkr{k,gim-crack,dZIm-kr{k,8,8
34746,gimlet,4,gImlIt,gim-let,gIm-lIt,6,6
34747,gimlets,1,gImlIts,gim-lets,gIm-lIts,7,7
34748,gimmick,38,gImIk,gim-mick,gI-mIk,7,5
34749,gimmicks,22,gImIks,gim-micks,gI-mIks,8,6
34750,gimmicky,3,dZImIkI,gim-mick-y,dZI-mI-kI,8,7
34751,gin,268,dZIn,gin,dZIn,3,4
34752,ginger,79,dZIndZ@r,gin-ger,dZIn-dZ@r,6,8
34754,gingerbread,18,dZIndZ@brEd,gin-ger-bread,dZIn-dZ@-brEd,11,11
34755,gingerly,78,dZIndZ@lI,gin-ger-ly,dZIn-dZ@-lI,8,9
34757,gingersnaps,1,dZIndZ@sn{ps,gin-ger-snaps,dZIn-dZ@-sn{ps,11,12
34758,gingham,15,gIN@m,ging-ham,gI-N@m,7,5
34759,ginning,7,dZInIN,gin-ning,dZI-nIN,7,6
34760,gins,11,dZInz,gins,dZInz,4,5
34761,ginseng,9,dZInsEN,gin-seng,dZIn-sEN,7,7
34762,gipsies,29,dZIpsIz,gip-sies,dZIp-sIz,7,7
34763,gipsy,67,dZIpsI,gip-sy,dZIp-sI,5,6
34764,giraffe,22,dZIrAf,gi-raffe,dZI-rAf,7,6
34766,giraffes,6,dZIrAfs,gi-raffes,dZI-rAfs,8,7
34767,gird,12,gOId,gird,gOId,4,4
34771,girded,10,gOIdId,gird-ed,gOI-dId,6,6
34776,girder,6,gOId@r,gird-er,gOI-d@r,6,6
34777,girders,22,gOId@z,gird-ers,gOI-d@z,7,6
34778,girding,6,gOIdIN,gird-ing,gOI-dIN,7,6
34779,girdle,36,gOIdl,gir-dle,gOI-dl,6,5
34784,girdled,5,gOIdld,gir-dled,gOI-dld,7,6
34789,girdles,29,gOIdlz,gir-dles,gOI-dlz,7,6
34791,girds,1,gOIdz,girds,gOIdz,5,5
34792,girl,4944,gOIl,girl,gOIl,4,4
34793,girlfriend,53,gOIlfrEnd,girl-friend,gOIl-frEnd,10,9
34794,girlfriends,17,gOIlfrEndz,girl-friends,gOIl-frEndz,11,10
34795,girlhood,20,gOIlhUd,girl-hood,gOIl-hUd,8,7
34796,girlie,20,gOIlI,girl-ie,gOI-lI,6,5
34797,girlish,44,gOIlIS,girl-ish,gOI-lIS,7,6
34798,girlishly,3,gOIlISlI,girl-ish-ly,gOI-lIS-lI,9,8
34799,girlishness,3,gOIlISnIs,girl-ish-ness,gOI-lIS-nIs,11,9
34800,girls,2912,gOIlz,girls,gOIlz,5,5
34801,giro,44,dZaI@r@U,gi-ro,dZaI-@-r@U,4,8
34802,girth,23,gOIT,girth,gOIT,5,4
34803,girths,4,gOITs,girths,gOITs,6,5
34804,gist,31,dZIst,gist,dZIst,4,5
34805,give,8660,gIv,give,gIv,4,3
34809,giveandtake,9,gIv@nteIk,give--and--take,gI-v@n-teIk,11,9
34810,giveaway,26,gIv@weI,give--a-way,gIv-@-weI,8,7
34811,giveaways,1,gIv@weIz,give--a-ways,gIv-@-weIz,9,8
34812,given,6045,gIvn,giv-en,gI-vn,5,4
